0 1 17 0 5 1 2 0.2 0.2576 0.37 0 187
0 1 18 0 5 1 1 0.2 0.2273 0.4 0.0896 123
0 1 19 0 5 1 1 0.16 0.197 0.55 0.0896 95
0 1 20 0 5 1 1 0.18 0.2121 0.47 0.1045 51
0 1 21 0 5 1 1 0.18 0.197 0.47 0.1343 39
0 1 22 0 5 1 2 0.18 0.197 0.43 0.1642 36
0 1 23 0 5 1 2 0.18 0.197 0.51 0.1642 15
0 1 0 0 6 0 2 0.18 0.197 0.51 0.1642 25
0 1 1 0 6 0 2 0.18 0.2121 0.55 0.0896 16
0 1 2 0 6 0 2 0.18 0.2424 0.55 0 16
0 1 3 0 6 0 3 0.18 0.197 0.55 0.1642 7
0 1 4 0 6 0 3 0.18 0.197 0.55 0.1642 1
0 1 5 0 6 0 2 0.16 0.1667 0.74 0.1642 5
0 1 6 0 6 0 2 0.16 0.1667 0.74 0.1642 2
0 1 7 0 6 0 2 0.16 0.1818 0.74 0.1045 9
0 1 8 0 6 0 3 0.16 0.1818 0.93 0.1045 15
0 1 9 0 6 0 3 0.16 0.1818 0.93 0.1045 20
0 1 10 0 6 0 2 0.18 0.197 0.8 0.1642 61
0 1 11 0 6 0 2 0.2 0.1818 0.69 0.3881 62
0 1 12 0 6 0 2 0.2 0.1818 0.59 0.3582 98
0 1 13 0 6 0 1 0.2 0.1818 0.44 0.3284 102
0 1 14 0 6 0 1 0.2 0.1667 0.32 0.4925 95
0 1 15 0 6 0 1 0.2 0.1667 0.32 0.4478 74
0 1 16 0 6 0 1 0.18 0.1364 0.29 0.4478 76
0 1 17 0 6 0 1 0.16 0.1212 0.37 0.5522 69
0 1 18 0 6 0 1 0.14 0.1212 0.39 0.2985 55
0 1 19 0 6 0 1 0.14 0.1212 0.36 0.2537 30
0 1 20 0 6 0 1 0.12 0.1212 0.36 0.2537 28
0 1 21 0 6 0 1 0.12 0.1061 0.39 0.3582 37
0 1 22 0 6 0 1 0.12 0.1061 0.36 0.3881 34
0 1 23 0 6 0 1 0.1 0.0606 0.39 0.4478 22
0 1 0 0 0 0 1 0.1 0.0758 0.42 0.3881 25
0 1 1 0 0 0 1 0.1 0.0606 0.42 0.4627 12
0 1 2 0 0 0 1 0.1 0.0606 0.46 0.4627 11
0 1 3 0 0 0 1 0.1 0.0758 0.46 0.4179 4
0 1 4 0 0 0 1 0.08 0.0909 0.53 0.194 1
0 1 5 0 0 0 1 0.08 0.0909 0.53 0.194 1
0 1 6 0 0 0 1 0.1 0.0909 0.49 0.2836 1
0 1 7 0 0 0 1 0.08 0.0909 0.53 0.194 6
0 1 8 0 0 0 1 0.1 0.0909 0.49 0.2836 10
0 1 9 0 0 0 1 0.12 0.0758 0.46 0.5224 19
0 1 10 0 0 0 1 0.14 0.1061 0.43 0.3881 49
0 1 11 0 0 0 1 0.16 0.1212 0.4 0.5224 49
0 1 12 0 0 0 1 0.18 0.1364 0.37 0.4478 83
0 1 13 0 0 0 1 0.2 0.1667 0.34 0.4478 75
0 1 14 0 0 0 1 0.22 0.1818 0.32 0.4627 72
0 1 15 0 0 0 1 0.22 0.197 0.35 0.3582 82
0 1 16 0 0 0 1 0.2 0.1667 0.34 0.4478 92
0 1 17 0 0 0 1 0.18 0.1515 0.37 0.3881 62
0 1 18 0 0 0 1 0.16 0.1364 0.4 0.3284 48
0 1 19 0 0 0 1 0.16 0.1364 0.43 0.3284 41
0 1 20 0 0 0 1 0.14 0.1212 0.46 0.2537 38
0 1 21 0 0 0 1 0.14 0.1061 0.46 0.4179 20
0 1 22 0 0 0 1 0.14 0.1212 0.46 0.2985 15
0 1 23 0 0 0 1 0.12 0.1364 0.5 0.194 6
0 1 0 0 1 1 1 0.12 0.1212 0.5 0.2836 5
0 1 1 0 1 1 1 0.12 0.1212 0.5 0.2836 1
0 1 2 0 1 1 1 0.12 0.1212 0.5 0.2239 3
0 1 3 0 1 1 1 0.12 0.1212 0.5 0.2239 1
0 1 4 0 1 1 1 0.1 0.1212 0.54 0.1343 3
0 1 5 0 1 1 1 0.1 0.1061 0.54 0.2537 3
0 1 6 0 1 1 1 0.12 0.1212 0.5 0.2836 31
0 1 7 0 1 1 1 0.12 0.1212 0.5 0.2239 77
0 1 8 0 1 1 2 0.12 0.1212 0.5 0.2836 188
0 1 9 0 1 1 2 0.14 0.1212 0.5 0.2537 94
0 1 10 0 1 1 2 0.14 0.1212 0.5 0.2985 31
0 1 11 0 1 1 2 0.16 0.1364 0.47 0.2836 30
0 1 12 0 1 1 2 0.2 0.1818 0.4 0.2836 52
0 1 13 0 1 1 2 0.2 0.1818 0.4 0.2836 54
0 1 14 0 1 1 2 0.2 0.197 0.4 0.2239 47
0 1 15 0 1 1 2 0.2 0.197 0.4 0.2239 45
0 1 16 0 1 1 1 0.2 0.2121 0.4 0.1343 74
0 1 17 0 1 1 1 0.2 0.2273 0.4 0.1045 178
0 1 18 0 1 1 1 0.2 0.197 0.4 0.2239 155
0 1 19 0 1 1 1 0.16 0.1667 0.47 0.1642 95
0 1 20 0 1 1 1 0.16 0.1667 0.5 0.1642 74
0 1 21 0 1 1 1 0.14 0.1364 0.59 0.194 38
0 1 22 0 1 1 1 0.14 0.1515 0.59 0.1642 24
0 1 23 0 1 1 1 0.14 0.1515 0.59 0.1642 18
0 1 0 0 2 1 1 0.14 0.1667 0.59 0.1045 12
0 1 1 0 2 1 1 0.14 0.1515 0.59 0.1642 3
0 1 2 0 2 1 2 0.16 0.1515 0.55 0.194 3
0 1 5 0 2 1 2 0.16 0.1818 0.55 0.1343 6
0 1 6 0 2 1 2 0.16 0.1818 0.55 0.1343 27
0 1 7 0 2 1 2 0.16 0.2273 0.55 0 99
0 1 8 0 2 1 2 0.18 0.2121 0.51 0.0896 217
0 1 9 0 2 1 2 0.18 0.197 0.51 0.1642 130
0 1 10 0 2 1 2 0.2 0.2121 0.51 0.1642 54
0 1 11 0 2 1 2 0.2 0.2121 0.47 0.1343 35
0 1 12 0 2 1 2 0.2 0.2273 0.51 0.1045 57
0 1 13 0 2 1 2 0.2 0.2273 0.59 0.0896 52
0 1 14 0 2 1 2 0.2 0.2273 0.59 0.0896 63
0 1 15 0 2 1 2 0.16 0.197 0.8 0.0896 47
0 1 16 0 2 1 2 0.16 0.1515 0.86 0.2239 76
0 1 17 0 2 1 2 0.16 0.1515 0.86 0.2239 136
0 1 18 0 2 1 3 0.16 0.1818 0.93 0.1045 95
0 1 19 0 2 1 3 0.16 0.2273 0.93 0 51
0 1 20 0 2 1 3 0.16 0.1515 0.93 0.194 32
0 1 21 0 2 1 3 0.16 0.197 0.86 0.0896 20
0 1 22 0 2 1 3 0.16 0.1818 0.93 0.1045 29
0 1 23 0 2 1 3 0.16 0.197 0.93 0.0896 19
0 1 0 0 3 1 2 0.16 0.197 0.86 0.0896 7
0 1 1 0 3 1 2 0.16 0.1818 0.86 0.1045 6
0 1 2 0 3 1 1 0.14 0.1515 0.86 0.1343 1
0 1 5 0 3 1 1 0.14 0.1515 0.86 0.1642 5
0 1 6 0 3 1 1 0.12 0.1515 0.93 0.1343 16
0 1 7 0 3 1 1 0.14 0.1515 0.69 0.1343 54
0 1 8 0 3 1 1 0.16 0.1667 0.59 0.1642 128
0 1 9 0 3 1 1 0.16 0.1364 0.59 0.3284 81
0 1 10 0 3 1 1 0.18 0.1818 0.55 0.2239 39
0 1 11 0 3 1 1 0.2 0.1818 0.51 0.3881 35
0 1 12 0 3 1 1 0.2 0.1515 0.47 0.5821 55
0 1 13 0 3 1 1 0.22 0.197 0.44 0.3582 49
0 1 14 0 3 1 1 0.2 0.1818 0.47 0.3284 44
0 1 15 0 3 1 1 0.2 0.1667 0.47 0.4179 49
0 1 16 0 3 1 1 0.22 0.197 0.44 0.3284 68
0 1 17 0 3 1 1 0.2 0.1818 0.47 0.3582 139
0 1 18 0 3 1 1 0.2 0.1515 0.47 0.5224 137
0 1 19 0 3 1 1 0.18 0.1515 0.47 0.4179 83
0 1 20 0 3 1 1 0.16 0.1364 0.5 0.3284 56
0 1 21 0 3 1 1 0.16 0.1364 0.55 0.3284 57
0 1 22 0 3 1 1 0.16 0.1212 0.55 0.4478 33
0 1 23 0 3 1 1 0.14 0.1061 0.59 0.4179 20
0 1 0 0 4 1 1 0.14 0.1212 0.59 0.2836 7
0 1 1 0 4 1 1 0.14 0.1212 0.5 0.2836 2
0 1 2 0 4 1 1 0.14 0.1212 0.5 0.3582 2
0 1 3 0 4 1 1 0.14 0.1212 0.5 0.3284 3
0 1 4 0 4 1 1 0.14 0.1212 0.5 0.2537 4
0 1 5 0 4 1 1 0.14 0.1212 0.5 0.2985 3
0 1 6 0 4 1 1 0.12 0.1515 0.54 0.1343 28
0 1 7 0 4 1 1 0.12 0.1515 0.54 0.1343 72
0 1 8 0 4 1 1 0.14 0.1364 0.5 0.194 202
0 1 9 0 4 1 1 0.14 0.1212 0.5 0.3284 139
0 1 10 0 4 1 2 0.16 0.1364 0.5 0.3582 38
0 1 11 0 4 1 2 0.2 0.1667 0.44 0.4478 37
0 1 12 0 4 1 1 0.2 0.1667 0.44 0.4179 52
0 1 13 0 4 1 1 0.22 0.197 0.41 0.4478 83
0 1 14 0 4 1 1 0.22 0.197 0.41 0.3881 42
0 1 15 0 4 1 1 0.24 0.2121 0.38 0.2985 60
0 1 16 0 4 1 1 0.24 0.2121 0.38 0.3582 78
0 1 17 0 4 1 1 0.2 0.1818 0.4 0.2836 162
0 1 18 0 4 1 1 0.2 0.1818 0.4 0.3284 144
0 1 19 0 4 1 1 0.16 0.1515 0.47 0.2537 99
0 1 20 0 4 1 1 0.16 0.1515 0.47 0.2239 64
0 1 21 0 4 1 1 0.14 0.1212 0.46 0.2985 40
0 1 22 0 4 1 1 0.14 0.1212 0.46 0.3284 30
0 1 23 0 4 1 1 0.12 0.1364 0.5 0.194 15
0 1 0 0 5 1 1 0.12 0.1364 0.5 0.194 14
0 1 1 0 5 1 1 0.1 0.1212 0.54 0.1642 5
0 1 2 0 5 1 1 0.1 0.1212 0.54 0.1343 1
0 1 3 0 5 1 1 0.1 0.1364 0.54 0.1045 1
0 1 5 0 5 1 1 0.1 0.1364 0.54 0.0896 8
0 1 6 0 5 1 1 0.1 0.1818 0.54 0 17
0 1 7 0 5 1 1 0.1 0.1212 0.74 0.1642 70
0 1 8 0 5 1 1 0.12 0.1667 0.68 0 158
0 1 9 0 5 1 1 0.14 0.1515 0.69 0.1343 117
0 1 10 0 5 1 1 0.18 0.1818 0.55 0.194 44
0 1 11 0 5 1 1 0.18 0.1667 0.51 0.2836 53
0 1 12 0 5 1 1 0.2 0.197 0.44 0.2537 61
0 1 13 0 5 1 1 0.22 0.197 0.37 0.3881 77
0 1 14 0 5 1 1 0.22 0.2121 0.41 0.2836 64
0 1 15 0 5 1 1 0.24 0.2424 0.38 0.1642 68
0 1 16 0 5 1 1 0.22 0.2424 0.41 0.1045 90
0 1 17 0 5 1 1 0.22 0.2273 0.41 0.1642 159
0 1 18 0 5 1 1 0.2 0.2576 0.47 0 139
0 1 19 0 5 1 1 0.16 0.197 0.59 0.0896 92
0 1 20 0 5 1 1 0.18 0.2424 0.59 0 68
0 1 21 0 5 1 1 0.16 0.2273 0.69 0 52
0 1 22 0 5 1 2 0.16 0.2273 0.69 0 36
0 1 23 0 5 1 2 0.18 0.2424 0.55 0 27
0 1 0 0 6 0 1 0.18 0.2424 0.55 0 28
0 1 1 0 6 0 2 0.16 0.197 0.59 0.0896 20
0 1 2 0 6 0 2 0.16 0.197 0.59 0.0896 12
0 1 3 0 6 0 2 0.16 0.2273 0.59 0 8
0 1 4 0 6 0 2 0.16 0.2273 0.59 0 5
0 1 5 0 6 0 1 0.16 0.2273 0.59 0 1
0 1 6 0 6 0 1 0.14 0.1667 0.63 0.1045 3
0 1 7 0 6 0 1 0.14 0.2121 0.63 0 10
0 1 8 0 6 0 1 0.14 0.1515 0.63 0.1343 23
0 1 9 0 6 0 1 0.16 0.1818 0.64 0.1343 33
0 1 10 0 6 0 1 0.18 0.197 0.59 0.1642 59
0 1 11 0 6 0 1 0.2 0.197 0.55 0.2239 72
0 1 12 0 6 0 1 0.24 0.2273 0.48 0.2239 89
0 1 13 0 6 0 1 0.28 0.2576 0.38 0.2985 101
0 1 14 0 6 0 1 0.3 0.2879 0.39 0.2836 118
0 1 15 0 6 0 2 0.32 0.3182 0.36 0.194 129
0 1 16 0 6 0 2 0.34 0.3333 0.34 0.194 128
0 1 17 0 6 0 2 0.32 0.303 0.36 0.2836 83
0 1 18 0 6 0 2 0.3 0.2879 0.45 0.2537 84
0 1 19 0 6 0 2 0.32 0.303 0.39 0.2537 74
0 1 20 0 6 0 2 0.32 0.303 0.39 0.2537 41
0 1 21 0 6 0 2 0.32 0.303 0.39 0.2239 57
0 1 22 0 6 0 2 0.3 0.3182 0.42 0.1045 26
0 1 23 0 6 0 1 0.3 0.2879 0.45 0.2836 44
0 1 0 0 0 0 1 0.26 0.303 0.56 0 39
0 1 1 0 0 0 1 0.26 0.2727 0.56 0.1343 23
0 1 2 0 0 0 1 0.26 0.2879 0.56 0.0896 16
0 1 3 0 0 0 1 0.22 0.2727 0.69 0 15
0 1 4 0 0 0 1 0.26 0.2576 0.56 0.1642 1
0 1 5 0 0 0 2 0.26 0.2576 0.56 0.1642 2
0 1 6 0 0 0 2 0.26 0.2576 0.56 0.1642 1
0 1 7 0 0 0 2 0.24 0.2121 0.56 0.2985 3
0 1 8 0 0 0 1 0.22 0.2121 0.55 0.2836 18
0 1 9 0 0 0 1 0.22 0.2121 0.51 0.2537 32
0 1 10 0 0 0 1 0.22 0.2121 0.51 0.2836 79
0 1 11 0 0 0 1 0.24 0.2273 0.44 0.2537 93
0 1 12 0 0 0 1 0.24 0.2121 0.41 0.2836 104
0 1 13 0 0 0 1 0.26 0.2273 0.35 0.2985 118
0 1 14 0 0 0 1 0.28 0.2727 0.36 0.2537 91
0 1 15 0 0 0 1 0.26 0.2424 0.38 0.2537 113
0 1 16 0 0 0 1 0.24 0.2273 0.38 0.2239 99
0 1 17 0 0 0 1 0.22 0.2121 0.37 0.2537 105
0 1 18 0 0 0 1 0.2 0.2121 0.4 0.1642 67
0 1 19 0 0 0 1 0.18 0.197 0.47 0.1343 61
0 1 20 0 0 0 1 0.18 0.197 0.47 0.1642 57
0 1 21 0 0 0 1 0.18 0.197 0.51 0.1642 28
0 1 22 0 0 0 2 0.2 0.2121 0.49 0.1343 21
0 1 23 0 0 0 2 0.2 0.2273 0.4 0.1045 18
0 1 0 1 1 0 2 0.2 0.197 0.47 0.2239 17
0 1 1 1 1 0 2 0.2 0.197 0.44 0.194 16
0 1 2 1 1 0 2 0.18 0.1667 0.43 0.2537 8
0 1 3 1 1 0 2 0.18 0.1818 0.43 0.194 2
0 1 4 1 1 0 2 0.18 0.197 0.43 0.1343 3
0 1 5 1 1 0 2 0.18 0.197 0.43 0.1642 1
0 1 6 1 1 0 2 0.18 0.1818 0.43 0.194 5
0 1 7 1 1 0 2 0.16 0.1818 0.5 0.1343 13
0 1 8 1 1 0 2 0.16 0.1515 0.47 0.2239 33
0 1 9 1 1 0 2 0.16 0.1515 0.47 0.2239 47
0 1 10 1 1 0 2 0.16 0.1515 0.5 0.2537 57
0 1 11 1 1 0 2 0.16 0.1515 0.55 0.194 64
0 1 12 1 1 0 2 0.18 0.197 0.47 0.1343 80
0 1 13 1 1 0 2 0.18 0.197 0.47 0.1343 93
0 1 14 1 1 0 2 0.18 0.2121 0.43 0.1045 86
0 1 15 1 1 0 2 0.2 0.2121 0.47 0.1642 93
0 1 16 1 1 0 2 0.2 0.2121 0.47 0.1642 82
0 1 17 1 1 0 1 0.2 0.197 0.51 0.194 71
0 1 18 1 1 0 2 0.18 0.1667 0.55 0.2537 92
0 1 19 1 1 0 3 0.18 0.1818 0.59 0.194 60
0 1 20 1 1 0 3 0.16 0.1515 0.8 0.194 33
0 1 21 1 1 0 3 0.16 0.1515 0.8 0.194 27
0 1 22 1 1 0 3 0.14 0.1212 0.93 0.2537 13
0 1 23 1 1 0 3 0.16 0.1364 0.86 0.2836 4
0 1 12 0 2 1 2 0.2 0.1818 0.86 0.3284 3
0 1 13 0 2 1 2 0.2 0.197 0.86 0.2239 22
0 1 14 0 2 1 2 0.22 0.2273 0.8 0.1642 28
0 1 15 0 2 1 2 0.22 0.2273 0.87 0.1642 35
0 1 16 0 2 1 2 0.22 0.2273 0.87 0.194 61
0 1 17 0 2 1 2 0.22 0.2273 0.82 0.194 125
0 1 18 0 2 1 2 0.22 0.2273 0.8 0.1642 133
0 1 19 0 2 1 2 0.22 0.2273 0.8 0.1343 99
0 1 20 0 2 1 2 0.22 0.2727 0.87 0 83
0 1 21 0 2 1 2 0.22 0.2424 0.93 0.1045 41
0 1 22 0 2 1 2 0.22 0.2576 0.93 0.0896 33
0 1 23 0 2 1 2 0.22 0.2727 0.93 0 20
0 1 0 0 3 1 2 0.22 0.2727 0.93 0 3
0 1 1 0 3 1 3 0.22 0.2273 0.93 0.1343 7
0 1 2 0 3 1 3 0.22 0.2273 0.93 0.1343 3
0 1 4 0 3 1 3 0.22 0.2273 0.93 0.1343 2
0 1 5 0 3 1 2 0.22 0.2576 0.93 0.0896 7
0 1 6 0 3 1 2 0.22 0.2576 0.93 0.0896 32
0 1 7 0 3 1 2 0.24 0.2576 0.92 0.1045 90
0 1 8 0 3 1 2 0.24 0.2576 0.93 0.1045 197
0 1 9 0 3 1 2 0.24 0.2576 0.93 0.1045 109
0 1 10 0 3 1 2 0.26 0.2727 0.93 0.1343 47
